ISIN,DocumentType,EffectiveDate,DownloadDate,DownloadUrl,FilePath,MD5Hash,FileSize
DE000A3DCA95,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/Halbjahresbericht_1951_BC_Biotech_Bericht_2023-02-28_Layout_PDF_.pdf,../Hansainvest/DE000A3DCA95/Halbjahresbericht_1951_BC_Biotech_Bericht_2023-02-28_Layout_PDF_.pdf,e12592b1c71816574392127c39b4c194,633903
DE000A3CNGL5,Prospectus,09/27/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,../Hansainvest/DE000A3CNGL5/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,48bd8fd83ee2a62e71eb4d561d51f097,1328597
DE000A3CNGL5,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3CNGL5/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,f8687fbde0caa693588c262697c50069,1892976
DE000A3CNGL5,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1930_BIT_Global_Crypto_Leaders_2023-02-28.pdf,../Hansainvest/DE000A3CNGL5/HJB_1930_BIT_Global_Crypto_Leaders_2023-02-28.pdf,33af677985aca401e859a53f4cfca352,842808
DE000A3CNGM3,Prospectus,09/27/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,../Hansainvest/DE000A3CNGM3/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,48bd8fd83ee2a62e71eb4d561d51f097,1328597
DE000A3CNGM3,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3CNGM3/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,f8687fbde0caa693588c262697c50069,1892976
DE000A3CNGM3,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1930_BIT_Global_Crypto_Leaders_2023-02-28.pdf,../Hansainvest/DE000A3CNGM3/HJB_1930_BIT_Global_Crypto_Leaders_2023-02-28.pdf,33af677985aca401e859a53f4cfca352,842808
DE000A3C54U5,Prospectus,09/27/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,../Hansainvest/DE000A3C54U5/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,48bd8fd83ee2a62e71eb4d561d51f097,1328597
DE000A3C54U5,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3C54U5/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,f8687fbde0caa693588c262697c50069,1892976
DE000A3C54U5,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1930_BIT_Global_Crypto_Leaders_2023-02-28.pdf,../Hansainvest/DE000A3C54U5/HJB_1930_BIT_Global_Crypto_Leaders_2023-02-28.pdf,33af677985aca401e859a53f4cfca352,842808
DE000A3DV7M2,Prospectus,09/27/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,../Hansainvest/DE000A3DV7M2/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,48bd8fd83ee2a62e71eb4d561d51f097,1328597
DE000A3DV7M2,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3DV7M2/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,f8687fbde0caa693588c262697c50069,1892976
DE000A3CNGN1,Prospectus,09/27/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,../Hansainvest/DE000A3CNGN1/VKP_BIT_Global_Crypto_Leaders_03_07_2023_CH.pdf,48bd8fd83ee2a62e71eb4d561d51f097,1328597
DE000A3CNGN1,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,../Hansainvest/DE000A3CNGN1/JB_1930_BIT_Global_Crypto_Leaders_Bericht_2023-08-31_Layout_PDF.pdf,f8687fbde0caa693588c262697c50069,1892976
DE000A3CNGN1,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1930_BIT_Global_Crypto_Leaders_2023-02-28.pdf,../Hansainvest/DE000A3CNGN1/HJB_1930_BIT_Global_Crypto_Leaders_2023-02-28.pdf,33af677985aca401e859a53f4cfca352,842808
DE000A2QJK92,Prospectus,03/06/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Fintech_Leaders_06_03_2023.pdf,../Hansainvest/DE000A2QJK92/VKP_BIT_Global_Fintech_Leaders_06_03_2023.pdf,82434c2600d077d5169285b112046e2b,1230063
DE000A2QJK92,Annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1914_BIT_Global_Fintech_Leaders_Bericht_2023-04-30_Layout_PDF.pdf,../Hansainvest/DE000A2QJK92/Jahresbericht_1914_BIT_Global_Fintech_Leaders_Bericht_2023-04-30_Layout_PDF.pdf,fddde3f7e85bd4791e66f721f30c0eb2,1746315
DE000A2QJK92,Semi annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,../Hansainvest/DE000A2QJK92/HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,4663870690b7dbe88ca17d74048c8334,775909
DE000A2QJLA8,Prospectus,03/06/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Fintech_Leaders_06_03_2023.pdf,../Hansainvest/DE000A2QJLA8/VKP_BIT_Global_Fintech_Leaders_06_03_2023.pdf,82434c2600d077d5169285b112046e2b,1230063
DE000A2QJLA8,Annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1914_BIT_Global_Fintech_Leaders_Bericht_2023-04-30_Layout_PDF.pdf,../Hansainvest/DE000A2QJLA8/Jahresbericht_1914_BIT_Global_Fintech_Leaders_Bericht_2023-04-30_Layout_PDF.pdf,fddde3f7e85bd4791e66f721f30c0eb2,1746315
DE000A2QJLA8,Semi annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,../Hansainvest/DE000A2QJLA8/HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,4663870690b7dbe88ca17d74048c8334,775909
DE000A2QJLB6,Prospectus,03/06/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Fintech_Leaders_06_03_2023.pdf,../Hansainvest/DE000A2QJLB6/VKP_BIT_Global_Fintech_Leaders_06_03_2023.pdf,82434c2600d077d5169285b112046e2b,1230063
DE000A2QJLB6,Annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/Jahresbericht_1914_BIT_Global_Fintech_Leaders_Bericht_2023-04-30_Layout_PDF.pdf,../Hansainvest/DE000A2QJLB6/Jahresbericht_1914_BIT_Global_Fintech_Leaders_Bericht_2023-04-30_Layout_PDF.pdf,fddde3f7e85bd4791e66f721f30c0eb2,1746315
DE000A2QJLB6,Semi annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,../Hansainvest/DE000A2QJLB6/HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,4663870690b7dbe88ca17d74048c8334,775909
DE000A2QAX70,Prospectus,12/20/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,../Hansainvest/DE000A2QAX70/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1610400
DE000A2QAX70,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2QAX70/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,fc87df02f87a11d5a1690c454d42c8f9,3216902
DE000A2QAX70,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2QAX70/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,875603
DE000A2N8135,Prospectus,12/20/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,../Hansainvest/DE000A2N8135/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1610400
DE000A2N8135,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2N8135/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,fc87df02f87a11d5a1690c454d42c8f9,3216902
DE000A2N8135,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2N8135/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,875603
DE000A2N8150,Prospectus,12/20/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,../Hansainvest/DE000A2N8150/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1610400
DE000A2N8150,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2N8150/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,fc87df02f87a11d5a1690c454d42c8f9,3216902
DE000A2N8150,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2N8150/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,875603
DE000A2N8168,Prospectus,12/20/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,../Hansainvest/DE000A2N8168/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1610400
DE000A2N8168,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2N8168/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,fc87df02f87a11d5a1690c454d42c8f9,3216902
DE000A2N8168,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2N8168/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,875603
DE000A2N8176,Prospectus,12/20/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,../Hansainvest/DE000A2N8176/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1610400
DE000A2N8176,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2N8176/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,fc87df02f87a11d5a1690c454d42c8f9,3216902
DE000A2N8176,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2N8176/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,875603
DE000A2N8127,Prospectus,12/20/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,../Hansainvest/DE000A2N8127/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1610400
DE000A2N8127,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2N8127/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,fc87df02f87a11d5a1690c454d42c8f9,3216902
DE000A2N8127,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2N8127/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,875603
DE000A3DV756,Prospectus,12/20/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,../Hansainvest/DE000A3DV756/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1610400
DE000A2N8143,Prospectus,12/20/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,../Hansainvest/DE000A2N8143/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1610400
DE000A2N8143,Annual report,12/31/2022,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,../Hansainvest/DE000A2N8143/JB_1806_BIT_Global_Internet_Leaders_30_Bericht_2022-12-31.pdf,fc87df02f87a11d5a1690c454d42c8f9,3216902
DE000A2N8143,Semi annual report,06/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,../Hansainvest/DE000A2N8143/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,875603
DE000A2QDRV4,Prospectus,11/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Leaders_01_11_2023.pdf,../Hansainvest/DE000A2QDRV4/VKP_BIT_Global_Leaders_01_11_2023.pdf,e1a193d562b33500fd184854293204b9,1517218
DE000A2QDRV4,Annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1892_BIT_Global_Leaders_2023-10-31.pdf,../Hansainvest/DE000A2QDRV4/JB_1892_BIT_Global_Leaders_2023-10-31.pdf,b3ed5b3d05b90e87126ec586882129e9,3911205
DE000A2QDRV4,Semi annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,../Hansainvest/DE000A2QDRV4/HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,13eec9e4372a55489642d4df319d3190,2115166
DE000A2QDRW2,Prospectus,11/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Leaders_01_11_2023.pdf,../Hansainvest/DE000A2QDRW2/VKP_BIT_Global_Leaders_01_11_2023.pdf,e1a193d562b33500fd184854293204b9,1517218
DE000A2QDRW2,Annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1892_BIT_Global_Leaders_2023-10-31.pdf,../Hansainvest/DE000A2QDRW2/JB_1892_BIT_Global_Leaders_2023-10-31.pdf,b3ed5b3d05b90e87126ec586882129e9,3911205
DE000A2QDRW2,Semi annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,../Hansainvest/DE000A2QDRW2/HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,13eec9e4372a55489642d4df319d3190,2115166
DE000A2QJKY0,Prospectus,11/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BIT_Global_Leaders_01_11_2023.pdf,../Hansainvest/DE000A2QJKY0/VKP_BIT_Global_Leaders_01_11_2023.pdf,e1a193d562b33500fd184854293204b9,1517218
DE000A2QJKY0,Annual report,10/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_1892_BIT_Global_Leaders_2023-10-31.pdf,../Hansainvest/DE000A2QJKY0/JB_1892_BIT_Global_Leaders_2023-10-31.pdf,b3ed5b3d05b90e87126ec586882129e9,3911205
DE000A2QJKY0,Semi annual report,04/30/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,../Hansainvest/DE000A2QJKY0/HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,13eec9e4372a55489642d4df319d3190,2115166
DE000A1J67E0,Prospectus,11/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BremenKapital_Aktien_01_11_2023.pdf,../Hansainvest/DE000A1J67E0/VKP_BremenKapital_Aktien_01_11_2023.pdf,054e9e3bf28d3989567ab4992e3c7378,1453588
DE000A1J67E0,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6094_BremenKapital_Aktien_2023-08-31.pdf,../Hansainvest/DE000A1J67E0/JB_6094_BremenKapital_Aktien_2023-08-31.pdf,c65ec807ca81332076149fc6633c78d8,8030635
DE000A1J67E0,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6094_BremenKapital_Aktien_2023-02-28.pdf,../Hansainvest/DE000A1J67E0/HJB_6094_BremenKapital_Aktien_2023-02-28.pdf,6c44996d70b3bfcd19784a5fda99735c,1157795
DE000A1J67F7,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BremenKapital_Dynamik_15_11_2023.pdf,../Hansainvest/DE000A1J67F7/VKP_BremenKapital_Dynamik_15_11_2023.pdf,3efa336f02ac04d20b1be61f6bf30061,1528474
DE000A1J67F7,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6095_BremenKapital_Dynamik_2023-08-31.pdf,../Hansainvest/DE000A1J67F7/JB_6095_BremenKapital_Dynamik_2023-08-31.pdf,822e8bd63919596b05d561a0cdaac25d,9186206
DE000A1J67F7,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6095_BremenKapital_Dynamik_2023-02-28.pdf,../Hansainvest/DE000A1J67F7/HJB_6095_BremenKapital_Dynamik_2023-02-28.pdf,b6d968d8a51d8ab64871daf3730eb020,483877
DE000A1J67B6,Prospectus,11/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BremenKapital_Ertrag_01_11_2023.pdf,../Hansainvest/DE000A1J67B6/VKP_BremenKapital_Ertrag_01_11_2023.pdf,e78518442132f20ec1883cece8ff748a,1496245
DE000A1J67B6,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6096_BremenKapital_Ertrag_2023-08-31.pdf,../Hansainvest/DE000A1J67B6/JB_6096_BremenKapital_Ertrag_2023-08-31.pdf,07107b260236bbcf425fdc615a711250,9085862
DE000A1J67B6,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6096_BremenKapital_Ertrag_2023-02-28.pdf,../Hansainvest/DE000A1J67B6/HJB_6096_BremenKapital_Ertrag_2023-02-28.pdf,21e30f04fa4c149c4f34f8b4e439e13b,682855
DE000A1WZ3W5,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BremenKapital_Ertrag_Plus_15_11_2023.pdf,../Hansainvest/DE000A1WZ3W5/VKP_BremenKapital_Ertrag_Plus_15_11_2023.pdf,ed60dacb8eaba41ed487ee29d38425d9,1515070
DE000A1WZ3W5,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6097_BremenKapital_Ertrag_Plus_2023-08-31.pdf,../Hansainvest/DE000A1WZ3W5/JB_6097_BremenKapital_Ertrag_Plus_2023-08-31.pdf,904afd20996a1342f871ca1cfb617d82,9898507
DE000A1WZ3W5,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6097_BremenKapital_Ertrag_Plus_2023-02-28.pdf,../Hansainvest/DE000A1WZ3W5/HJB_6097_BremenKapital_Ertrag_Plus_2023-02-28.pdf,df906d8febb5e91eeaeaf6ceeaeb40f8,769350
DE000A1J67G5,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BremenKapital_Ertrag_Plus_15_11_2023.pdf,../Hansainvest/DE000A1J67G5/VKP_BremenKapital_Ertrag_Plus_15_11_2023.pdf,ed60dacb8eaba41ed487ee29d38425d9,1515070
DE000A1J67G5,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6097_BremenKapital_Ertrag_Plus_2023-08-31.pdf,../Hansainvest/DE000A1J67G5/JB_6097_BremenKapital_Ertrag_Plus_2023-08-31.pdf,904afd20996a1342f871ca1cfb617d82,9898507
DE000A1J67G5,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6097_BremenKapital_Ertrag_Plus_2023-02-28.pdf,../Hansainvest/DE000A1J67G5/HJB_6097_BremenKapital_Ertrag_Plus_2023-02-28.pdf,df906d8febb5e91eeaeaf6ceeaeb40f8,769350
DE000A1J67H3,Prospectus,11/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BremenKapital_Renten_Offensiv_01_11_2023.pdf,../Hansainvest/DE000A1J67H3/VKP_BremenKapital_Renten_Offensiv_01_11_2023.pdf,6315e9d50281921d124bb468d5387cfb,1382681
DE000A1J67H3,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6098_BremenKapital_Renten_Offensiv_2023-08-31.pdf,../Hansainvest/DE000A1J67H3/JB_6098_BremenKapital_Renten_Offensiv_2023-08-31.pdf,edeab946e137893feefab73f0397e025,9960450
DE000A1J67H3,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6098_BremenKapital_Renten_Offensiv_2023-02-28.pdf,../Hansainvest/DE000A1J67H3/HJB_6098_BremenKapital_Renten_Offensiv_2023-02-28.pdf,5c2775a548f9fd8e3552b190226fd088,1089855
DE000A1J67C4,Prospectus,11/01/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BremenKapital_Renten_Standard_01_11_2023.pdf,../Hansainvest/DE000A1J67C4/VKP_BremenKapital_Renten_Standard_01_11_2023.pdf,415691c25a60fff9d391a29f62fe303a,1372926
DE000A1J67C4,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6099_BremenKapital_Renten_Standard_2023-08-31.pdf,../Hansainvest/DE000A1J67C4/JB_6099_BremenKapital_Renten_Standard_2023-08-31.pdf,0d96c750aa4965c6efe7937531ee3fbf,9342690
DE000A1J67C4,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6099_BremenKapital_Renten_Standard_2023-02-28.pdf,../Hansainvest/DE000A1J67C4/HJB_6099_BremenKapital_Renten_Standard_2023-02-28.pdf,1576c577856227322680e088c374d171,995583
DE000A1J67J9,Prospectus,11/15/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/verkaufsprospekt/VKP_BremenKapital_Wachstum_15_11_2023.pdf,../Hansainvest/DE000A1J67J9/VKP_BremenKapital_Wachstum_15_11_2023.pdf,dc36af49ced78071431901644dcdd23c,1467424
DE000A1J67J9,Annual report,08/31/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/jahresbericht/JB_6100_BremenKapital_Wachstum_2023-08-31.pdf,../Hansainvest/DE000A1J67J9/JB_6100_BremenKapital_Wachstum_2023-08-31.pdf,ceefe4f487a2e890ab47a7ec53328f06,9030180
DE000A1J67J9,Semi annual report,02/28/2023,2024-03-13,https://fondswelt.hansainvest.com//uploads/documents/halbjahresbericht/HJB_6100_BremenKapital_Wachstum_2023-02-28.pdf,../Hansainvest/DE000A1J67J9/HJB_6100_BremenKapital_Wachstum_2023-02-28.pdf,d021c8122252d16e99e38933023b5d43,734938
